# ========== OUTPUT ==========
#Cloudlet ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time
    3286        SUCCESS        2            1            392.33        0.1            392.43
    3296        SUCCESS        2            1            392.33        0.1            392.43
    3366        SUCCESS        2            1            392.33        0.1            392.43
    3441        SUCCESS        2            1            392.33        0.1            392.43
    3626        SUCCESS        2            1            392.33        0.1            392.43
    3756        SUCCESS        2            1            392.33        0.1            392.43
    3891        SUCCESS        2            1            392.33        0.1            392.43
    160        SUCCESS        2            0            396.33        0.1            396.43
    195        SUCCESS        2            0            396.33        0.1            396.43
    305        SUCCESS        2            0            396.33        0.1            396.43
    390        SUCCESS        2            0            396.33        0.1            396.43
    450        SUCCESS        2            0            396.33        0.1            396.43
    455        SUCCESS        2            0            396.33        0.1            396.43
    955        SUCCESS        2            0            396.33        0.1            396.43
    1015        SUCCESS        2            0            396.33        0.1            396.43
    1390        SUCCESS        2            0            396.33        0.1            396.43
    1650        SUCCESS        2            0            396.33        0.1            396.43
    1665        SUCCESS        2            0            396.33        0.1            396.43
    1785        SUCCESS        2            0            396.33        0.1            396.43
    1865        SUCCESS        2            0            396.33        0.1            396.43
    2080        SUCCESS        2            0            396.33        0.1            396.43
    2115        SUCCESS        2            0            396.33        0.1            396.43
    2305        SUCCESS        2            0            396.33        0.1            396.43
    2320        SUCCESS        2            0            396.33        0.1            396.43
    2325        SUCCESS        2            0            396.33        0.1            396.43
    2345        SUCCESS        2            0            396.33        0.1            396.43
    2355        SUCCESS        2            0            396.33        0.1            396.43
    2720        SUCCESS        2            0            396.33        0.1            396.43
    3085        SUCCESS        2            0            396.33        0.1            396.43
    3265        SUCCESS        2            0            396.33        0.1            396.43
    3315        SUCCESS        2            0            396.33        0.1            396.43
    3560        SUCCESS        2            0            396.33        0.1            396.43
    3730        SUCCESS        2            0            396.33        0.1            396.43
    1029        SUCCESS        2            4            446.01        0.1            446.11
    1109        SUCCESS        2            4            446.01        0.1            446.11
    1154        SUCCESS        2            4            446.01        0.1            446.11
    1184        SUCCESS        2            4            446.01        0.1            446.11
    1654        SUCCESS        2            4            446.01        0.1            446.11
    1894        SUCCESS        2            4            446.01        0.1            446.11
    1924        SUCCESS        2            4            446.01        0.1            446.11
    1949        SUCCESS        2            4            446.01        0.1            446.11
    1984        SUCCESS        2            4            446.01        0.1            446.11
    2124        SUCCESS        2            4            446.01        0.1            446.11
    2139        SUCCESS        2            4            446.01        0.1            446.11
    2179        SUCCESS        2            4            446.01        0.1            446.11
    2289        SUCCESS        2            4            446.01        0.1            446.11
    2454        SUCCESS        2            4            446.01        0.1            446.11
    2564        SUCCESS        2            4            446.01        0.1            446.11
    2594        SUCCESS        2            4            446.01        0.1            446.11
    2724        SUCCESS        2            4            446.01        0.1            446.11
    3069        SUCCESS        2            4            446.01        0.1            446.11
    3219        SUCCESS        2            4            446.01        0.1            446.11
    3304        SUCCESS        2            4            446.01        0.1            446.11
    3389        SUCCESS        2            4            446.01        0.1            446.11
    3689        SUCCESS        2            4            446.01        0.1            446.11
    18        SUCCESS        2            3            470.65        0.1            470.75
    548        SUCCESS        2            3            470.65        0.1            470.75
    773        SUCCESS        2            3            470.65        0.1            470.75
    828        SUCCESS        2            3            470.65        0.1            470.75
    843        SUCCESS        2            3            470.65        0.1            470.75
    1088        SUCCESS        2            3            470.65        0.1            470.75
    1143        SUCCESS        2            3            470.65        0.1            470.75
    1273        SUCCESS        2            3            470.65        0.1            470.75
    1778        SUCCESS        2            3            470.65        0.1            470.75
    2378        SUCCESS        2            3            470.65        0.1            470.75
    2573        SUCCESS        2            3            470.65        0.1            470.75
    2663        SUCCESS        2            3            470.65        0.1            470.75
    2758        SUCCESS        2            3            470.65        0.1            470.75
    2783        SUCCESS        2            3            470.65        0.1            470.75
    3023        SUCCESS        2            3            470.65        0.1            470.75
    3323        SUCCESS        2            3            470.65        0.1            470.75
    3778        SUCCESS        2            3            470.65        0.1            470.75
    3948        SUCCESS        2            3            470.65        0.1            470.75
    29        SUCCESS        2            4            513.21        0.1            513.31
    199        SUCCESS        2            4            513.21        0.1            513.31
    439        SUCCESS        2            4            513.21        0.1            513.31
    644        SUCCESS        2            4            513.21        0.1            513.31
    774        SUCCESS        2            4            513.21        0.1            513.31
    779        SUCCESS        2            4            513.21        0.1            513.31
    954        SUCCESS        2            4            513.21        0.1            513.31
    974        SUCCESS        2            4            513.21        0.1            513.31
    1314        SUCCESS        2            4            513.21        0.1            513.31
    1959        SUCCESS        2            4            513.21        0.1            513.31
    1994        SUCCESS        2            4            513.21        0.1            513.31
    2489        SUCCESS        2            4            513.21        0.1            513.31
    2799        SUCCESS        2            4            513.21        0.1            513.31
    2814        SUCCESS        2            4            513.21        0.1            513.31
    3149        SUCCESS        2            4            513.21        0.1            513.31
    3154        SUCCESS        2            4            513.21        0.1            513.31
    3729        SUCCESS        2            4            513.21        0.1            513.31
