# ========== OUTPUT ==========
Cloudlet ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time
    518        SUCCESS        2            3            2.82        267.74            270.57
    689        SUCCESS        2            4            2        268.88            270.88
    523        SUCCESS        2            3            0.75        270.57            271.32
    694        SUCCESS        2            4            1.8        270.88            272.68
    357        SUCCESS        2            2            3        270.46            273.46
    528        SUCCESS        2            3            2.25        271.32            273.57
    699        SUCCESS        2            4            2.1        272.68            274.78
    704        SUCCESS        2            4            0.7        274.78            275.48
    362        SUCCESS        2            2            2.17        273.46            275.62
    533        SUCCESS        2            3            2.25        273.57            275.81
    538        SUCCESS        2            3            0.62        275.81            276.44
    543        SUCCESS        2            3            0.75        276.44            277.19
    709        SUCCESS        2            4            2.4        275.48            277.88
    261        SUCCESS        2            1            9.5        269.33            278.83
    548        SUCCESS        2            3            3        277.19            280.19
    553        SUCCESS        2            3            0.88        280.19            281.06
    714        SUCCESS        2            4            3.3        277.88            281.18
    266        SUCCESS        2            1            2.75        278.83            281.58
    367        SUCCESS        2            2            6.33        275.62            281.95
    719        SUCCESS        2            4            1        281.18            282.18
    271        SUCCESS        2            1            1        281.58            282.58
    276        SUCCESS        2            1            0.5        282.58            283.08
    372        SUCCESS        2            2            1.5        281.95            283.45
    110        SUCCESS        2            0            19.5        264.28            283.78
    281        SUCCESS        2            1            1        283.08            284.08
    724        SUCCESS        2            4            2.1        282.18            284.28
    286        SUCCESS        2            1            0.31        284.08            284.39
    558        SUCCESS        2            3            3.88        281.06            284.94
    563        SUCCESS        2            3            1.75        284.94            286.69
    729        SUCCESS        2            4            4        284.28            288.28
    377        SUCCESS        2            2            5.33        283.45            288.79
    568        SUCCESS        2            3            2.21        286.69            288.9
    734        SUCCESS        2            4            1.1        288.28            289.38
    573        SUCCESS        2            3            1        288.9            289.9
    291        SUCCESS        2            1            6.25        284.39            290.64
    578        SUCCESS        2            3            0.88        289.9            290.77
    739        SUCCESS        2            4            1.6        289.38            290.98
    115        SUCCESS        2            0            7.5        283.78            291.28
    744        SUCCESS        2            4            0.6        290.98            291.58
    382        SUCCESS        2            2            3.17        288.79            291.95
    120        SUCCESS        2            0            1.5        291.28            292.78
    749        SUCCESS        2            4            1.4        291.58            292.98
    583        SUCCESS        2            3            3.5        290.77            294.27
    588        SUCCESS        2            3            0.62        294.27            294.9
    593        SUCCESS        2            3            0.25        294.9            295.15
    754        SUCCESS        2            4            2.3        292.98            295.28
    759        SUCCESS        2            4            1        295.28            296.28
    387        SUCCESS        2            2            4.83        291.95            296.79
    296        SUCCESS        2            1            7        290.64            297.64
    301        SUCCESS        2            1            1.25        297.64            298.89
    764        SUCCESS        2            4            2.72        296.28            299
    392        SUCCESS        2            2            2.33        296.79            299.12
    598        SUCCESS        2            3            4.87        295.15            300.02
    397        SUCCESS        2            2            2.17        299.12            301.29
    603        SUCCESS        2            3            1.5        300.02            301.52
    769        SUCCESS        2            4            3.7        299            302.7
    306        SUCCESS        2            1            4.5        298.89            303.39
    402        SUCCESS        2            2            3.33        301.29            304.62
    774        SUCCESS        2            4            2.3        302.7            305
    608        SUCCESS        2            3            3.58        301.52            305.11
    311        SUCCESS        2            1            3        303.39            306.39
    125        SUCCESS        2            0            14        292.78            306.78
    779        SUCCESS        2            4            2.4        305            307.4
